ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4571	"ENSG00000128159.7"	"TUBGCP6"	chr22	-	50658679	50660303	50659703	50660303	50658385	50658444	4571	86	0			150	75	NA	NA	1.0		NA
4572	"ENSG00000018607.5"	"ZNF806"	chr2	+	133070441	133070572	133070441	133070568	133074681	133076309	4572	0	0			79	75	NA	NA	NA		NA
4573	"ENSG00000128394.12"	"APOBEC3F"	chr22	+	39436608	39436982	39436608	39436772	39438941	39439095	4573	8	0			150	75	NA	NA	1.0		NA
4574	"ENSG00000265823.3"	"EIF2D"	chrJH636054.1	-	602001	602228	602037	602228	600229	600313	4574	0	0			111	75	NA	NA	NA		NA
4575	"ENSG00000270502.1"	"TSEN34"	chrKB021647.1	+	164634	164817	164634	164738	165727	165974	4575	0	0			150	75	NA	NA	NA		NA
4576	"ENSG00000186453.8"	"FAM228A"	chr2	+	24401979	24402166	24401979	24402096	24406153	24406241	4576	0	0			145	75	NA	NA	NA		NA
4577	"ENSG00000108465.10"	"CDK5RAP3"	chr17	+	46048487	46048537	46048487	46048518	46048727	46048773	4577	3	80			94	75	NA	NA	0.029		NA
4578	"ENSG00000108465.10"	"CDK5RAP3"	chr17	+	46050884	46051059	46050884	46051016	46051296	46051397	4578	40	274			118	75	NA	NA	0.085		NA
4579	"ENSG00000108465.10"	"CDK5RAP3"	chr17	+	46050884	46051062	46050884	46051016	46051296	46051397	4579	37	274			121	75	NA	NA	0.077		NA
4580	"ENSG00000108465.10"	"CDK5RAP3"	chr17	+	46050884	46051062	46050884	46051059	46051296	46051397	4580	3	6			78	75	NA	NA	0.325		NA
4581	"ENSG00000108465.10"	"CDK5RAP3"	chr17	+	46051296	46051401	46051296	46051397	46051765	46051814	4581	6	287			79	75	NA	NA	0.019		NA
4582	"ENSG00000108465.10"	"CDK5RAP3"	chr17	+	46052879	46053019	46052879	46053004	46053234	46053379	4582	162	1			90	75	NA	NA	0.993		NA
4583	"ENSG00000117616.13"	"C1orf63"	chr1	-	25570667	25571792	25571640	25571792	25570040	25570124	4583	151	340			150	75	NA	NA	0.182		NA
4584	"ENSG00000188338.10"	"SLC38A3"	chr3	+	50251581	50251734	50251581	50251733	50251834	50251915	4584	0	0			76	75	NA	NA	NA		NA
4585	"ENSG00000211456.6"	"SACM1L"	chr3	+	45730950	45731037	45730950	45730989	45744929	45745027	4585	0	32			123	75	NA	NA	0.0		NA
4586	"ENSG00000260164.1"	"MYO19"	chrGL383560.1	-	419420	419558	419431	419558	418700	418852	4586	0	0			86	75	NA	NA	NA		NA
4587	"ENSG00000100336.13"	"APOL4"	chr22	-	36597745	36598101	36598038	36598101	36595375	36595422	4587	6	0			150	75	NA	NA	1.0		NA
4588	"ENSG00000123600.14"	"METTL8"	chr2	-	172188274	172188377	172188313	172188377	172187068	172187208	4588	0	17			114	75	NA	NA	0.0		NA
4589	"ENSG00000115806.8"	"GORASP2"	chr2	+	171804859	171804940	171804859	171804890	171806048	171806252	4589	116	0			125	75	NA	NA	1.0		NA
4590	"ENSG00000047346.8"	"FAM214A"	chr15	-	52879252	52879416	52879347	52879416	52876941	52877141	4590	40	7			150	75	NA	NA	0.741		NA
4591	"ENSG00000047346.8"	"FAM214A"	chr15	-	52971024	52971569	52971472	52971569	52970202	52970319	4591	0	0			150	75	NA	NA	NA		NA
4592	"ENSG00000144357.12"	"UBR3"	chr2	+	170863499	170863712	170863499	170863700	170865313	170865450	4592	3	16			87	75	NA	NA	0.139		NA
4593	"ENSG00000108556.7"	"CHRNE"	chr17	-	4805226	4805382	4805273	4805382	4804819	4804920	4593	3	0			122	75	NA	NA	1.0		NA
4594	"ENSG00000151812.10"	"SLC35F4"	chr14	-	58062452	58063615	58063404	58063615	58060656	58060842	4594	0	0			150	75	NA	NA	NA		NA
4595	"ENSG00000151812.10"	"SLC35F4"	chr14	-	58062452	58063615	58063516	58063615	58060656	58060842	4595	0	0			150	75	NA	NA	NA		NA
4596	"ENSG00000151812.10"	"SLC35F4"	chr14	-	58063404	58063615	58063516	58063615	58060656	58060842	4596	0	0			150	75	NA	NA	NA		NA
4597	"ENSG00000118276.7"	"B4GALT6"	chr18	-	29206951	29207084	29206961	29207084	29206245	29206347	4597	0	2			85	75	NA	NA	0.0		NA
4598	"ENSG00000114021.7"	"NIT2"	chr3	+	100058658	100058798	100058658	100058779	100059916	100060005	4598	2	142			94	75	NA	NA	0.011		NA
4599	"ENSG00000153253.11"	"SCN3A"	chr2	-	165997160	165997508	165997307	165997508	165995985	165996118	4599	0	0			150	75	NA	NA	NA		NA
4600	"ENSG00000082438.11"	"COBLL1"	chr2	-	165698219	165698333	165698248	165698333	165697665	165697756	4600	3	0			104	75	NA	NA	1.0		NA
4601	"ENSG00000184774.6"	"RP11-480I12.4"	chr1	+	202792384	202793034	202792384	202792738	202794313	202796353	4601	0	0			150	75	NA	NA	NA		NA
4602	"ENSG00000250462.4"	"LRRC37BP1"	chr17	+	28958772	28959117	28958772	28958913	28960115	28960408	4602	40	0			150	75	NA	NA	1.0		NA
4603	"ENSG00000115221.6"	"ITGB6"	chr2	-	161052726	161052931	161052899	161052931	161051879	161052126	4603	2	0			150	75	NA	NA	1.0		NA
4604	"ENSG00000006282.15"	"SPATA20"	chr17	+	48625025	48625315	48625025	48625128	48625643	48625814	4604	3	38			150	75	NA	NA	0.038		NA
4605	"ENSG00000006282.15"	"SPATA20"	chr17	+	48628358	48628583	48628358	48628551	48628871	48629040	4605	23	56			107	75	NA	NA	0.224		NA
4606	"ENSG00000009830.7"	"POMT2"	chr14	-	77772588	77772784	77772679	77772784	77771034	77771143	4606	6	41			150	75	NA	NA	0.068		NA
4607	"ENSG00000169231.9"	"THBS3"	chr1	-	155172876	155172928	155172883	155172928	155172602	155172751	4607	55	15			82	75	NA	NA	0.77		NA
4608	"ENSG00000169231.9"	"THBS3"	chr1	-	155175983	155176197	155175990	155176197	155174850	155175107	4608	7	31			82	75	NA	NA	0.171		NA
4609	"ENSG00000173692.8"	"PSMD1"	chr2	+	231927219	231927407	231927219	231927389	231931619	231931825	4609	0	50			93	75	NA	NA	0.0		NA
4610	"ENSG00000187017.10"	"ESPN"	chr1	+	6508700	6509151	6508700	6508862	6511662	6511808	4610	0	0			150	75	NA	NA	NA		NA
4611	"ENSG00000144406.14"	"UNC80"	chr2	+	210690630	210690777	210690630	210690762	210693955	210694103	4611	0	0			90	75	NA	NA	NA		NA
4612	"ENSG00000168653.6"	"NDUFS5"	chr1	+	39491989	39492074	39491989	39492070	39494394	39494612	4612	249	1033			79	75	NA	NA	0.186		NA
4613	"ENSG00000168653.6"	"NDUFS5"	chr1	+	39491989	39492074	39491989	39492070	39500063	39500308	4613	2	2			79	75	NA	NA	0.487		NA
4614	"ENSG00000269640.1"	"CTD-2521M24.9"	chr19	+	17516632	17516804	17516632	17516796	17516885	17517105	4614	1	1			83	75	NA	NA	0.475		NA
4615	"ENSG00000145113.17"	"MUC4"	chr3	-	195495892	195496023	195495920	195496023	195493533	195493622	4615	0	0			103	75	NA	NA	NA		NA
4616	"ENSG00000145113.17"	"MUC4"	chr3	-	195505159	195505326	195505173	195505326	195501042	195501176	4616	1	1			89	75	NA	NA	0.457		NA
4617	"ENSG00000157152.12"	"SYN2"	chr3	+	12203045	12203276	12203045	12203108	12203511	12203654	4617	0	8			150	75	NA	NA	0.0		NA
4618	"ENSG00000132432.9"	"SEC61G"	chr7	-	54826850	54826939	54826854	54826939	54825187	54825287	4618	834	60			79	75	NA	NA	0.93		NA
4619	"ENSG00000067225.13"	"PKM"	chr15	-	72500957	72501232	72500961	72501232	72499467	72499618	4619	13	912			79	75	NA	NA	0.013		NA
4620	"ENSG00000224455.5"	"VPS52"	chrGL000254.1	-	4705323	4705431	4705334	4705431	4705035	4705101	4620	0	0			86	75	NA	NA	NA		NA
4621	"ENSG00000123342.11"	"MMP19"	chr12	-	56232283	56232518	56232389	56232518	56231626	56231791	4621	34	12			150	75	NA	NA	0.586		NA
4622	"ENSG00000156802.8"	"ATAD2"	chr8	-	124360422	124360513	124360426	124360513	124359331	124359646	4622	13	0			79	75	NA	NA	1.0		NA
4623	"ENSG00000141527.12"	"CARD14"	chr17	+	78178025	78178150	78178025	78178140	78178833	78179004	4623	0	0			85	75	NA	NA	NA		NA
4624	"ENSG00000244026.2"	"FAM86DP"	chr3	-	75483875	75484199	75484068	75484199	75481958	75482021	4624	2	12			150	75	NA	NA	0.077		NA
4625	"ENSG00000181789.10"	"COPG1"	chr3	+	128969524	128969737	128969524	128969577	128971123	128971204	4625	2	71			150	75	NA	NA	0.014		NA
4626	"ENSG00000100888.8"	"CHD8"	chr14	-	21898959	21900017	21899969	21900017	21897122	21897494	4626	9	0			150	75	NA	NA	1.0		NA
4627	"ENSG00000237889.7"	"DDX39B"	chrGL000250.1	-	2813757	2813870	2813760	2813870	2813517	2813662	4627	0	0			78	75	NA	NA	NA		NA
4628	"ENSG00000226759.3"	"RP4-737A23.2"	chr1	+	58328126	58328712	58328126	58328191	58330093	58330266	4628	0	0			150	75	NA	NA	NA		NA
4629	"ENSG00000226759.3"	"RP4-737A23.2"	chr1	+	58328126	58328599	58328126	58328191	58342402	58342514	4629	0	0			150	75	NA	NA	NA		NA
4630	"ENSG00000226759.3"	"RP4-737A23.2"	chr1	+	58328126	58328712	58328126	58328191	58342402	58342514	4630	0	0			150	75	NA	NA	NA		NA
4631	"ENSG00000226759.3"	"RP4-737A23.2"	chr1	+	58328126	58328712	58328126	58328599	58342402	58342514	4631	0	0			150	75	NA	NA	NA		NA
4632	"ENSG00000134108.8"	"ARL8B"	chr3	+	5212187	5212268	5212187	5212241	5213834	5213908	4632	132	0			102	75	NA	NA	1.0		NA
4633	"ENSG00000090621.9"	"PABPC4"	chr1	-	40027356	40027459	40027399	40027459	40026487	40026794	4633	1165	12			118	75	NA	NA	0.984		NA
4634	"ENSG00000090621.9"	"PABPC4"	chr1	-	40030094	40030214	40030142	40030214	40029285	40029413	4634	288	11			123	75	NA	NA	0.941		NA
4635	"ENSG00000090621.9"	"PABPC4"	chr1	-	40030094	40030214	40030142	40030214	40029507	40029594	4635	477	76			123	75	NA	NA	0.793		NA
4636	"ENSG00000090621.9"	"PABPC4"	chr1	-	40030357	40030445	40030372	40030445	40030094	40030214	4636	524	7			90	75	NA	NA	0.984		NA
4637	"ENSG00000090621.9"	"PABPC4"	chr1	-	40036768	40037021	40036905	40037021	40035534	40035674	4637	104	295			150	75	NA	NA	0.15		NA
4638	"ENSG00000151164.14"	"RAD9B"	chr12	+	110940095	110940188	110940095	110940181	110941610	110941681	4638	0	0			82	75	NA	NA	NA		NA
4639	"ENSG00000137947.7"	"GTF2B"	chr1	-	89352943	89353050	89352958	89353050	89329663	89329797	4639	75	0			90	75	NA	NA	1.0		NA
4640	"ENSG00000143575.10"	"HAX1"	chr1	+	154245811	154246074	154245811	154246010	154246249	154246437	4640	561	1			139	75	NA	NA	0.997		NA
4641	"ENSG00000174368.13"	"PMS2P2"	chr7	-	74982811	74982902	74982815	74982902	74982536	74982649	4641	0	5			79	75	NA	NA	0.0		NA
4642	"ENSG00000105808.13"	"RASA4"	chr7	-	102234893	102235006	102234938	102235006	102234496	102234689	4642	80	2			120	75	NA	NA	0.962		NA
4643	"ENSG00000132334.12"	"PTPRE"	chr10	+	129869071	129870005	129869071	129869165	129870401	129870478	4643	10	16			150	75	NA	NA	0.238		NA
4644	"ENSG00000187091.9"	"PLCD1"	chr3	-	38049948	38050649	38050532	38050649	38049725	38049858	4644	17	1			150	75	NA	NA	0.895		NA
4645	"ENSG00000187091.9"	"PLCD1"	chr3	-	38051394	38051766	38051621	38051766	38051143	38051302	4645	22	1			150	75	NA	NA	0.917		NA
4646	"ENSG00000116670.10"	"MAD2L2"	chr1	-	11736865	11737005	11736904	11737005	11736102	11736197	4646	7	203			114	75	NA	NA	0.022		NA
4647	"ENSG00000048991.12"	"R3HDM1"	chr2	+	136399105	136399360	136399105	136399174	136402948	136403097	4647	34	1			150	75	NA	NA	0.944		NA
4648	"ENSG00000082258.8"	"CCNT2"	chr2	+	135703670	135704035	135703670	135703716	135705305	135705469	4648	68	2			150	75	NA	NA	0.944		NA
4649	"ENSG00000168397.12"	"ATG4B"	chr2	+	242590424	242590750	242590424	242590526	242592926	242593025	4649	118	1			150	75	NA	NA	0.983		NA
4650	"ENSG00000105258.4"	"POLR2I"	chr19	-	36605052	36605153	36605078	36605153	36604916	36604968	4650	18	273			101	75	NA	NA	0.047		NA
4651	"ENSG00000112539.10"	"C6orf118"	chr6	-	165706680	165706960	165706901	165706960	165703374	165703556	4651	0	0			150	75	NA	NA	NA		NA
4652	"ENSG00000134058.6"	"CDK7"	chr5	+	68550428	68550496	68550428	68550494	68551286	68551355	4652	35	3			77	75	NA	NA	0.919		NA
4653	"ENSG00000010318.15"	"PHF7"	chr3	+	52456775	52456897	52456775	52456852	52457106	52457656	4653	7	0			120	75	NA	NA	1.0		NA
4654	"ENSG00000158816.11"	"VWA5B1"	chr1	+	20629573	20629842	20629573	20629705	20637068	20637233	4654	0	0			150	75	NA	NA	NA		NA
4655	"ENSG00000174851.10"	"YIF1A"	chr11	-	66052339	66052437	66052343	66052437	66052050	66052254	4655	5	143			79	75	NA	NA	0.032		NA
4656	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897739	131897848	4656	4	21			99	75	NA	NA	0.126		NA
4657	"ENSG00000138050.10"	"THUMPD2"	chr2	-	39996849	39997259	39996897	39997259	39995563	39995641	4657	43	1			123	75	NA	NA	0.963		NA
4658	"ENSG00000168028.9"	"RPSA"	chr3	+	39450096	39450230	39450096	39450215	39452244	39452490	4658	33	1700			90	75	NA	NA	0.016		NA
4659	"ENSG00000239402.2"	"CYP4F43P"	chr2	-	131197499	131197844	131197563	131197844	131196857	131197051	4659	0	0			139	75	NA	NA	NA		NA
4660	"ENSG00000255666.1"	"RP11-867G2.6"	chr11	+	94381182	94381274	94381182	94381268	94381425	94381554	4660	0	0			81	75	NA	NA	NA		NA
4661	"ENSG00000137693.9"	"YAP1"	chr11	+	102076623	102076817	102076623	102076805	102080247	102080295	4661	12	41			87	75	NA	NA	0.201		NA
4662	"ENSG00000137693.9"	"YAP1"	chr11	+	102076623	102076817	102076623	102076805	102094352	102094483	4662	14	35			87	75	NA	NA	0.256		NA
4663	"ENSG00000163630.6"	"SYNPR"	chr3	+	63428752	63429145	63428752	63428953	63466507	63466632	4663	0	0			150	75	NA	NA	NA		NA
4664	"ENSG00000148337.15"	"CIZ1"	chr9	-	130931330	130931480	130931354	130931480	130929373	130929443	4664	389	33			99	75	NA	NA	0.899		NA
4665	"ENSG00000148337.15"	"CIZ1"	chr9	-	130941267	130941694	130941351	130941694	130940987	130941183	4665	120	41			150	75	NA	NA	0.594		NA
4666	"ENSG00000148337.15"	"CIZ1"	chr9	-	130941267	130941694	130941522	130941694	130940987	130941183	4666	176	0			150	75	NA	NA	1.0		NA
4667	"ENSG00000148337.15"	"CIZ1"	chr9	-	130941351	130941694	130941522	130941694	130940987	130941183	4667	211	0			150	75	NA	NA	1.0		NA
4668	"ENSG00000089123.11"	"TASP1"	chr20	-	13509079	13509158	13509092	13509158	13463873	13463984	4668	29	4			88	75	NA	NA	0.861		NA
4669	"ENSG00000127452.4"	"FBXL12"	chr19	-	9929403	9929755	9929429	9929755	9929220	9929293	4669	34	12			101	75	NA	NA	0.678		NA
4670	"ENSG00000172671.15"	"ZFAND4"	chr10	-	46167719	46168210	46168126	46168210	46158989	46159290	4670	3	0			150	75	NA	NA	1.0		NA
4671	"ENSG00000197635.5"	"DPP4"	chr2	-	162895454	162895531	162895458	162895531	162894811	162894932	4671	0	1			79	75	NA	NA	0.0		NA
4672	"ENSG00000197635.5"	"DPP4"	chr2	-	162903211	162903516	162903424	162903516	162902041	162902122	4672	0	1			150	75	NA	NA	0.0		NA
4673	"ENSG00000136731.8"	"UGGT1"	chr2	+	128848781	128849170	128848781	128848956	128855002	128855138	4673	3	0			150	75	NA	NA	1.0		NA
4674	"ENSG00000163166.9"	"IWS1"	chr2	-	128283958	128284065	128283986	128284065	128281251	128281367	4674	10	1			103	75	NA	NA	0.879		NA
4675	"ENSG00000230153.1"	"AF003626.1"	chrX	+	150088241	150088413	150088241	150088409	150089258	150089411	4675	0	0			79	75	NA	NA	NA		NA
4676	"ENSG00000136877.10"	"FPGS"	chr9	+	130569864	130570054	130569864	130569967	130570512	130570590	4676	84	137			150	75	NA	NA	0.235		NA
4677	"ENSG00000171804.5"	"WDR87"	chr19	-	38386777	38386948	38386894	38386948	38383217	38386096	4677	0	0			150	75	NA	NA	NA		NA
4678	"ENSG00000163714.13"	"U2SURP"	chr3	+	142731063	142731215	142731063	142731195	142733152	142733251	4678	1	43			95	75	NA	NA	0.018		NA
4679	"ENSG00000163714.13"	"U2SURP"	chr3	+	142740191	142740227	142740191	142740224	142740314	142740397	4679	8	19			78	75	NA	NA	0.288		NA
4680	"ENSG00000163126.10"	"ANKRD23"	chr2	-	97506523	97506649	97506563	97506649	97506152	97506251	4680	9	0			115	75	NA	NA	1.0		NA
4681	"ENSG00000179314.9"	"WSCD1"	chr17	+	5740500	5740569	5740500	5740536	5792076	5792150	4681	0	0			108	75	NA	NA	NA		NA
4682	"ENSG00000154358.15"	"OBSCN"	chr1	+	228543851	228544045	228543851	228543894	228547297	228548951	4682	0	10			150	75	NA	NA	0.0		NA
4683	"ENSG00000021461.12"	"CYP3A43"	chr7	+	99445110	99445237	99445110	99445224	99445788	99445877	4683	0	0			88	75	NA	NA	NA		NA
4684	"ENSG00000021461.12"	"CYP3A43"	chr7	+	99445110	99445282	99445110	99445224	99445788	99445877	4684	0	0			133	75	NA	NA	NA		NA
4685	"ENSG00000021461.12"	"CYP3A43"	chr7	+	99445110	99445282	99445110	99445237	99445788	99445877	4685	0	0			120	75	NA	NA	NA		NA
4686	"ENSG00000124587.9"	"PEX6"	chr6	-	42934241	42934395	42934262	42934395	42933418	42933527	4686	7	1			96	75	NA	NA	0.845		NA
4687	"ENSG00000088179.4"	"PTPN4"	chr2	+	120672754	120674266	120672754	120672818	120677644	120677817	4687	1	2			150	75	NA	NA	0.2		NA
4688	"ENSG00000144120.8"	"TMEM177"	chr2	+	120436742	120437193	120436742	120436801	120438407	120439694	4688	4	4			150	75	NA	NA	0.333		NA
4689	"ENSG00000125629.10"	"INSIG2"	chr2	+	118853994	118854376	118853994	118854002	118860772	118860897	4689	17	1			150	75	NA	NA	0.895		NA
4690	"ENSG00000072310.12"	"SREBF1"	chr17	-	17720861	17721230	17721009	17721230	17720569	17720771	4690	36	33			150	75	NA	NA	0.353		NA
4691	"ENSG00000072310.12"	"SREBF1"	chr17	-	17722851	17723039	17722857	17723039	17722633	17722768	4691	60	3			81	75	NA	NA	0.949		NA
4692	"ENSG00000124422.7"	"USP22"	chr17	-	20946633	20947073	20946938	20947073	20931854	20931987	4692	1	0			150	75	NA	NA	1.0		NA
4693	"ENSG00000136271.6"	"DDX56"	chr7	-	44609582	44609727	44609613	44609727	44609407	44609502	4693	27	251			106	75	NA	NA	0.071		NA
4694	"ENSG00000136271.6"	"DDX56"	chr7	-	44612161	44612343	44612172	44612343	44611945	44612036	4694	39	173			86	75	NA	NA	0.164		NA
4695	"ENSG00000052126.10"	"PLEKHA5"	chr12	+	19496256	19496368	19496256	19496353	19498775	19498822	4695	45	2			90	75	NA	NA	0.949		NA
4696	"ENSG00000079819.12"	"EPB41L2"	chr6	-	131190702	131191266	131190951	131191266	131188598	131188721	4696	296	23			150	75	NA	NA	0.865		NA
4697	"ENSG00000125779.17"	"PANK2"	chr20	+	3888572	3888925	3888572	3888782	3891223	3891477	4697	63	25			150	75	NA	NA	0.558		NA
4698	"ENSG00000163389.6"	"POGLUT1"	chr3	+	119187809	119187953	119187809	119187853	119188666	119188757	4698	14	0			150	75	NA	NA	1.0		NA
4699	"ENSG00000163389.6"	"POGLUT1"	chr3	+	119205679	119205883	119205679	119205779	119207775	119207834	4699	9	16			150	75	NA	NA	0.22		NA
4700	"ENSG00000262847.2"	"MDH2"	chrJH159134.2	+	3577396	3577758	3577396	3577462	3584065	3584234	4700	0	0			150	75	NA	NA	NA		NA
4701	"ENSG00000137074.14"	"APTX"	chr9	-	32987541	32987840	32987757	32987840	32985968	32986028	4701	83	0			150	75	NA	NA	1.0		NA
4702	"ENSG00000153094.17"	"BCL2L11"	chr2	+	111881309	111881716	111881309	111881446	111907620	111907724	4702	17	0			150	75	NA	NA	1.0		NA
4703	"ENSG00000169679.10"	"BUB1"	chr2	-	111434109	111434200	111434153	111434200	111431882	111431942	4703	0	0			119	75	NA	NA	NA		NA
4704	"ENSG00000148297.11"	"MED22"	chr9	-	136214776	136214972	136214796	136214972	136213394	136213555	4704	30	3			95	75	NA	NA	0.888		NA
4705	"ENSG00000131165.10"	"CHMP1A"	chr16	-	89713442	89713739	89713610	89713739	89712934	89713122	4705	49	102			150	75	NA	NA	0.194		NA
4706	"ENSG00000131165.10"	"CHMP1A"	chr16	-	89715758	89715905	89715785	89715905	89713610	89713739	4706	141	0			102	75	NA	NA	1.0		NA
4707	"ENSG00000121988.13"	"ZRANB3"	chr2	-	135985381	135985585	135985387	135985585	135981995	135982087	4707	1	0			81	75	NA	NA	1.0		NA
4708	"ENSG00000163214.16"	"DHX57"	chr2	-	39046014	39046102	39046018	39046102	39042662	39042797	4708	2	18			79	75	NA	NA	0.095		NA
4709	"ENSG00000169174.9"	"PCSK9"	chr1	+	55523708	55523882	55523708	55523830	55524171	55524320	4709	0	0			127	75	NA	NA	NA		NA
4710	"ENSG00000129071.5"	"MBD4"	chr3	-	129155285	129156151	129155303	129156151	129152904	129152979	4710	24	59			93	75	NA	NA	0.247		NA
4711	"ENSG00000129071.5"	"MBD4"	chr3	-	129156562	129156793	129156650	129156793	129152904	129152979	4711	89	0			150	75	NA	NA	1.0		NA
4712	"ENSG00000063046.13"	"EIF4B"	chr12	+	53428395	53428508	53428395	53428493	53431192	53431406	4712	96	680			90	75	NA	NA	0.105		NA
4713	"ENSG00000148303.12"	"RPL7A"	chr9	+	136215072	136215428	136215072	136215101	136215776	136215897	4713	2	712			150	75	NA	NA	0.001		NA
4714	"ENSG00000148303.12"	"RPL7A"	chr9	+	136215106	136215672	136215106	136215243	136215776	136215897	4714	10	3			150	75	NA	NA	0.625		NA
4715	"ENSG00000164961.11"	"KIAA0196"	chr8	-	126095954	126096264	126096076	126096264	126095354	126095500	4715	26	0			150	75	NA	NA	1.0		NA
4716	"ENSG00000231898.4"	"AC012594.1"	chr2	-	171206827	171207154	171206971	171207154	171201308	171201443	4716	0	0			150	75	NA	NA	NA		NA
4717	"ENSG00000231898.4"	"AC012594.1"	chr2	-	171206827	171207154	171206971	171207154	171204461	171204635	4717	0	0			150	75	NA	NA	NA		NA
4718	"ENSG00000082996.15"	"RNF13"	chr3	+	149613259	149613357	149613259	149613347	149619858	149619949	4718	13	45			85	75	NA	NA	0.203		NA
4719	"ENSG00000082996.15"	"RNF13"	chr3	+	149613259	149613357	149613259	149613347	149629764	149629870	4719	2	1			85	75	NA	NA	0.638		NA
4720	"ENSG00000115590.9"	"IL1R2"	chr2	+	102608421	102608495	102608421	102608473	102624976	102625104	4720	3	2			97	75	NA	NA	0.537		NA
4721	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102483673	102483780	102483673	102483771	102486083	102486259	4721	2	65			84	75	NA	NA	0.027		NA
4722	"ENSG00000071054.11"	"MAP4K4"	chr2	+	102503549	102503723	102503549	102503699	102504239	102504399	4722	38	176			99	75	NA	NA	0.141		NA
4723	"ENSG00000203836.7"	"NBPF24"	chr1	-	147582664	147582828	147582744	147582828	147581570	147581622	4723	8	0			150	75	NA	NA	1.0		NA
4724	"ENSG00000015479.13"	"MATR3"	chr5	+	138614015	138614185	138614015	138614097	138614739	138614818	4724	1	17			150	75	NA	NA	0.029		NA
4725	"ENSG00000015479.13"	"MATR3"	chr5	+	138629438	138629717	138629438	138629494	138650363	138650425	4725	1	22			150	75	NA	NA	0.022		NA
4726	"ENSG00000156482.6"	"RPL30"	chr8	-	99057054	99057316	99057170	99057316	99054872	99055003	4726	338	7247			150	75	NA	NA	0.023		NA
4727	"ENSG00000156482.6"	"RPL30"	chr8	-	99057170	99057627	99057574	99057627	99054872	99055003	4727	7280	33			150	75	NA	NA	0.991		NA
4728	"ENSG00000244274.3"	"DBNDD2"	chr20	+	44037440	44037676	44037440	44037578	44038571	44039250	4728	46	459			150	75	NA	NA	0.048		NA
4729	"ENSG00000181830.7"	"SLC35C1"	chr11	+	45825622	45826068	45825622	45825971	45827360	45827887	4729	3	0			150	75	NA	NA	1.0		NA
4730	"ENSG00000143207.15"	"RFWD2"	chr1	-	176132950	176133027	176132962	176133027	176132004	176132124	4730	31	8			87	75	NA	NA	0.77		NA
4731	"ENSG00000186090.6"	"HTR3D"	chr3	+	183754162	183754332	183754162	183754293	183754535	183754684	4731	0	0			114	75	NA	NA	NA		NA
4732	"ENSG00000196704.7"	"AMZ2"	chr17	+	66246328	66247108	66246328	66246611	66247190	66247319	4732	122	3			150	75	NA	NA	0.953		NA
4733	"ENSG00000043093.9"	"DCUN1D1"	chr3	-	182683324	182683541	182683466	182683541	182681668	182681837	4733	57	0			150	75	NA	NA	1.0		NA
4734	"ENSG00000112739.12"	"PRPF4B"	chr6	+	4060646	4060920	4060646	4060878	4061248	4061381	4734	108	3			117	75	NA	NA	0.958		NA
4735	"ENSG00000112739.12"	"PRPF4B"	chr6	+	4062790	4062994	4062790	4062867	4063307	4063353	4735	52	58			150	75	NA	NA	0.31		NA
4736	"ENSG00000105948.9"	"TTC26"	chr7	+	138819400	138819538	138819400	138819467	138822592	138822685	4736	11	0			146	75	NA	NA	1.0		NA
4737	"ENSG00000145216.11"	"FIP1L1"	chr4	+	54319086	54319309	54319086	54319300	54324819	54324957	4737	3	202			84	75	NA	NA	0.013		NA
4738	"ENSG00000119711.8"	"ALDH6A1"	chr14	-	74538905	74539067	74538944	74539067	74538598	74538677	4738	19	0			114	75	NA	NA	1.0		NA
4739	"ENSG00000163239.8"	"TDRD10"	chr1	+	154519884	154520044	154519884	154519955	154520153	154520623	4739	16	23			150	75	NA	NA	0.258		NA
4740	"ENSG00000225391.1"	"RP11-55K22.5"	chr6	-	137311190	137311497	137311198	137311497	137303301	137304290	4740	0	0			83	75	NA	NA	NA		NA
4741	"ENSG00000159202.13"	"UBE2Z"	chr17	+	46990195	46990383	46990195	46990327	46993437	46993549	4741	200	0			131	75	NA	NA	1.0		NA
4742	"ENSG00000144395.13"	"CCDC150"	chr2	+	197584220	197584390	197584220	197584308	197584897	197584958	4742	0	0			150	75	NA	NA	NA		NA
4743	"ENSG00000119950.16"	"MXI1"	chr10	+	112004585	112004631	112004585	112004615	112038937	112039052	4743	3	184			91	75	NA	NA	0.013		NA
4744	"ENSG00000151067.16"	"CACNA1C"	chr12	+	2743462	2743546	2743462	2743540	2760805	2760934	4744	19	2			81	75	NA	NA	0.898		NA
4745	"ENSG00000128604.14"	"IRF5"	chr7	+	128581332	128581478	128581332	128581445	128582124	128582330	4745	0	0			108	75	NA	NA	NA		NA
4746	"ENSG00000128604.14"	"IRF5"	chr7	+	128585898	128586088	128585898	128586060	128586554	128586616	4746	3	0			103	75	NA	NA	1.0		NA
4747	"ENSG00000169379.11"	"ARL13B"	chr3	+	93754174	93754285	93754174	93754280	93755395	93755598	4747	0	21			80	75	NA	NA	0.0		NA
